time,dist,d_safe,df,speed,v_leader,v_ref,uff,u_mpc,u_total,pwm,pred_penalty
930.8,0.2605,0.3967,-0.1362,0.2096,0.18,0.0711,0.1422,-0.0829,0.0593,104,0.0
931.0,0.2583,0.3981,-0.1398,0.2115,0.1756,0.0638,0.1275,-0.0879,0.0396,101,0.0
931.2,0.2589,0.3948,-0.1359,0.2069,0.1711,0.0624,0.1248,-0.0858,0.039,101,0.0
931.4,0.2463,0.3908,-0.1446,0.2012,0.1667,0.051,0.102,-0.0896,0.0,0,0.0
931.6,0.2461,0.3676,-0.1214,0.168,0.1623,0.0651,0.1303,-0.0635,0.0,0,0.0
931.8,0.2485,0.3522,-0.1037,0.146,0.1579,0.0749,0.1499,-0.0459,0.0,0,0.0
932.0,0.2598,0.3388,-0.079,0.1269,0.1535,0.0903,0.1806,-0.0262,0.1544,119,0.0
932.2,0.2564,0.3471,-0.0907,0.1387,0.1492,0.0767,0.1533,-0.0401,0.1133,113,0.0
932.4,0.2527,0.3498,-0.097,0.1425,0.1449,0.0673,0.1346,-0.0473,0.0872,108,0.0
932.6,0.2545,0.3597,-0.1052,0.1567,0.1406,0.0565,0.1129,-0.0606,0.0523,103,0.0
932.8,0.2446,0.3612,-0.1166,0.1588,0.1364,0.0431,0.0862,-0.0695,0.0,0,0.0
933.0,0.2408,0.3416,-0.1008,0.1309,0.1322,0.0516,0.1032,-0.0497,0.0,0,0.0
933.2,0.252,0.3281,-0.0761,0.1116,0.1281,0.0672,0.1343,-0.0298,0.1045,111,0.0
933.4,0.2444,0.3383,-0.0939,0.1262,0.124,0.0488,0.0977,-0.0481,0.0,0,0.0
933.6,0.2464,0.3249,-0.0785,0.107,0.1199,0.0571,0.1143,-0.0328,0.0,0,0.0
933.8,0.2623,0.3104,-0.048,0.0862,0.1159,0.0775,0.155,-0.0092,0.1458,118,0.0
934.0,0.2551,0.3252,-0.0702,0.1075,0.112,0.0558,0.1116,-0.0328,0.0788,107,0.0
934.2,0.2572,0.332,-0.0748,0.1171,0.1081,0.0483,0.0965,-0.0419,0.0546,103,0.0
934.4,0.2526,0.3415,-0.0889,0.1306,0.1042,0.0331,0.0663,-0.0576,0.0086,0,0.0
934.6,0.2531,0.3272,-0.0741,0.1103,0.1004,0.0412,0.0823,-0.042,0.0404,101,0.0
934.8,0.2417,0.3375,-0.0958,0.125,0.0967,0.0201,0.0402,-0.062,0.0,0,0.0
935.0,0.2379,0.3184,-0.0805,0.0977,0.0931,0.0286,0.0573,-0.0426,0.0,0,0.0
935.2,0.2512,0.3107,-0.0595,0.0867,0.0895,0.0419,0.0838,-0.0283,0.0555,103,0.0
935.4,0.2473,0.3224,-0.0751,0.1035,0.086,0.0259,0.0518,-0.0463,0.0,0,0.0
935.6,0.2375,0.3134,-0.0759,0.0906,0.0825,0.0218,0.0436,-0.042,0.0,0,0.0
935.8,0.2461,0.3035,-0.0574,0.0765,0.0792,0.0332,0.0665,-0.0274,0.0,0,0.0
936.0,0.2521,0.291,-0.0389,0.0586,0.0759,0.0447,0.0894,-0.0108,0.0786,107,0.0
936.2,0.2352,0.3066,-0.0714,0.0808,0.0726,0.0156,0.0311,-0.0398,0.0,0,0.0
936.4,0.2328,0.3017,-0.0689,0.0738,0.0695,0.0144,0.0287,-0.0366,0.0,0,0.0
936.6,0.2497,0.2902,-0.0405,0.0575,0.0664,0.034,0.0681,-0.0158,0.0,0,0.0
936.8,0.2527,0.2821,-0.0293,0.0458,0.0635,0.04,0.08,-0.0058,0.0742,106,0.0
937.0,0.2382,0.3026,-0.0643,0.0751,0.0606,0.0091,0.0182,-0.0394,0.0,0,0.0
937.2,0.2415,0.2946,-0.053,0.0636,0.0578,0.0153,0.0307,-0.0295,0.0,0,0.0
937.4,0.2439,0.2875,-0.0437,0.0536,0.0551,0.0201,0.0402,-0.0211,0.0,0,0.0
937.6,0.2441,0.2807,-0.0366,0.0438,0.0524,0.0232,0.0464,-0.014,0.0,0,0.0
937.8,0.2306,0.2764,-0.0458,0.0377,0.0,0.0,0.0,-0.0235,0.0,0,0.0
938.0,0.2421,0.2726,-0.0305,0.0322,0.0,0.0,0.0,-0.0192,0.0,0,0.0
938.2,0.2259,0.2659,-0.04,0.0227,0.0,0.0,0.0,-0.0153,0.0,0,0.0
938.4,0.2277,0.268,-0.0404,0.0257,0.0,0.0,0.0,-0.0169,0.0,0,0.0
938.6,0.2208,0.2611,-0.0402,0.0158,0.0,0.0,0.0,-0.0119,0.0,0,0.0
938.8,0.2156,0.2614,-0.0458,0.0162,0.0,0.0,0.0,-0.0127,0.0,0,0.0
939.0,0.2101,0.2569,-0.0468,0.0098,0.0,0.0,0.0,-0.0096,0.0,0,0.0
939.2,0.2157,0.2597,-0.044,0.0138,0.0,0.0,0.0,-0.0113,0.0,0,0.0
939.4,0.2032,0.259,-0.0559,0.0129,0.0,0.0,0.0,-0.012,0.0,0,0.0
939.6,0.2012,0.258,-0.0568,0.0114,0.0,0.0,0.0,-0.0114,0.0,0,0.0
939.8,0.1961,0.253,-0.057,0.0043,0.0,0.0,0.0,-0.0079,0.0,0,0.0
940.0,0.2006,0.2574,-0.0568,0.0106,0.0,0.0,0.0,-0.011,0.0,0,0.0
940.2,0.205,0.2564,-0.0514,0.0092,0.0,0.0,0.0,-0.0097,0.0,0,0.0
940.4,0.2083,0.255,-0.0467,0.0072,0.0,0.0,0.0,-0.0083,0.0,0,0.0
940.6,0.1963,0.2521,-0.0558,0.003,0.0,0.0,0.0,-0.0071,0.0,0,0.0
940.8,0.1957,0.2502,-0.0545,0.0002,0.0,0.0,0.0,-0.0056,0.0,0,0.0
941.0,0.206,0.2538,-0.0478,0.0055,0.0,0.0,0.0,-0.0075,0.0,0,0.0
941.2,0.1946,0.2502,-0.0556,0.0003,0.0,0.0,0.0,-0.0057,0.0,0,0.0
941.4,0.2009,0.25,-0.0491,0.0,0.0,0.0,0.0,-0.0049,0.0,0,0.0
941.6,0.1915,0.2505,-0.059,0.0007,0.0,0.0,0.0,-0.0063,0.0,0,0.0
941.8,0.1901,0.2533,-0.0631,0.0047,0.0,0.0,0.0,-0.0086,0.0,0,0.0
942.0,0.1941,0.2533,-0.0593,0.0048,0.0,0.0,0.0,-0.0083,0.0,0,0.0
942.2,0.1968,0.2528,-0.056,0.004,0.0,0.0,0.0,-0.0076,0.0,0,0.0
942.4,0.197,0.2521,-0.0551,0.003,0.0,0.0,0.0,-0.007,0.0,0,0.0
942.6,0.1915,0.254,-0.0625,0.0057,0.0,0.0,0.0,-0.0091,0.0,0,0.0
942.8,0.1893,0.2533,-0.064,0.0047,0.0,0.0,0.0,-0.0088,0.0,0,0.0
943.0,0.1875,0.2524,-0.0649,0.0034,0.0,0.0,0.0,-0.0082,0.0,0,0.0
943.2,0.2036,0.2503,-0.0467,0.0004,0.0,0.0,0.0,-0.0049,0.0,0,0.0
943.4,0.1909,0.25,-0.0591,0.0,0.0,0.0,0.0,-0.0059,0.0,0,0.0
943.6,0.1915,0.25,-0.0585,0.0,0.0,0.0,0.0,-0.0059,0.0,0,0.0
943.8,0.1957,0.2502,-0.0545,0.0003,0.0,0.0,0.0,-0.0056,0.0,0,0.0
944.0,0.2036,0.25,-0.0464,0.0,0.0,0.0,0.0,-0.0046,0.0,0,0.0
944.2,0.2038,0.251,-0.0472,0.0014,0.0,0.0,0.0,-0.0054,0.0,0,0.0
944.4,0.1903,0.25,-0.0597,0.0,0.0,0.0,0.0,-0.006,0.0,0,0.0
944.6,0.1988,0.25,-0.0512,0.0,0.0,0.0,0.0,-0.0051,0.0,0,0.0
944.8,0.203,0.25,-0.047,0.0,0.0,0.0,0.0,-0.0047,0.0,0,0.0
945.0,0.2046,0.25,-0.0454,0.0,0.0,0.0,0.0,-0.0045,0.0,0,0.0
945.2,0.2038,0.25,-0.0462,0.0,0.0,0.0,0.0,-0.0046,0.0,0,0.0
945.4,0.1913,0.2514,-0.0601,0.002,0.0,0.0,0.0,-0.007,0.0,0,0.0
945.6,0.2,0.2522,-0.0523,0.0032,0.0,0.0,0.0,-0.0068,0.0,0,0.0
945.8,0.2048,0.2525,-0.0478,0.0036,0.0,0.0,0.0,-0.0066,0.0,0,0.0
946.0,0.1947,0.25,-0.0553,0.0,0.0,0.0,0.0,-0.0055,0.0,0,0.0
946.2,0.1923,0.25,-0.0577,0.0,0.0,0.0,0.0,-0.0058,0.0,0,0.0
946.4,0.1881,0.2504,-0.0623,0.0005,0.0,0.0,0.0,-0.0065,0.0,0,0.0
946.6,0.2014,0.2501,-0.0487,0.0001,0.0,0.0,0.0,-0.0049,0.0,0,0.0
946.8,0.2029,0.2522,-0.0493,0.0032,0.0,0.0,0.0,-0.0065,0.0,0,0.0
947.0,0.1995,0.25,-0.0505,0.0,0.0,0.0,0.0,-0.0051,0.0,0,0.0
947.2,0.2109,0.2523,-0.0414,0.0033,0.0505,0.0174,0.0347,0.0029,0.0,0,0.0
947.4,0.2178,0.25,-0.0322,0.0,0.053,0.0272,0.0545,0.0104,0.0,0,0.0
947.6,0.2283,0.2534,-0.0251,0.0049,0.0557,0.0356,0.0711,0.0128,0.0,0,0.0
947.8,0.2369,0.25,-0.0131,0.0,0.0584,0.0479,0.0957,0.0226,0.0,0,0.0
948.0,0.2533,0.2532,0.0001,0.0046,0.0612,0.0612,0.1225,0.0283,0.1508,119,0.0
948.2,0.2569,0.2703,-0.0134,0.0291,0.0641,0.0534,0.1068,0.0108,0.1176,113,0.0
948.4,0.2613,0.29,-0.0287,0.0571,0.0671,0.0441,0.0883,-0.0094,0.0789,107,0.0
948.6,0.267,0.3044,-0.0374,0.0778,0.0702,0.0403,0.0805,-0.0225,0.058,104,0.0
948.8,0.2544,0.3161,-0.0617,0.0944,0.0733,0.024,0.048,-0.0414,0.0066,0,0.0
949.0,0.2605,0.3081,-0.0476,0.083,0.0766,0.0385,0.077,-0.027,0.05,103,0.0
949.2,0.2477,0.3173,-0.0696,0.0962,0.0799,0.0242,0.0484,-0.0429,0.0,0,0.0
949.4,0.2525,0.3059,-0.0535,0.0799,0.0833,0.0405,0.081,-0.0251,0.0559,103,0.0
949.6,0.2563,0.3164,-0.06,0.0948,0.0867,0.0387,0.0775,-0.034,0.0434,101,0.0
949.8,0.248,0.322,-0.074,0.1028,0.0903,0.0311,0.0622,-0.0433,0.0,0,0.0
950.0,0.2413,0.3115,-0.0702,0.0879,0.0939,0.0378,0.0755,-0.0321,0.0,0,0.0
950.2,0.2613,0.3031,-0.0419,0.0759,0.0975,0.064,0.1281,-0.0101,0.118,113,0.0
950.4,0.2563,0.3156,-0.0593,0.0937,0.1013,0.0539,0.1077,-0.0258,0.0819,108,0.0
950.6,0.2466,0.3243,-0.0776,0.1061,0.1051,0.043,0.0859,-0.0393,0.0,0,0.0
950.8,0.2553,0.3161,-0.0608,0.0944,0.1089,0.0603,0.1206,-0.0231,0.0974,110,0.0
951.0,0.2493,0.3272,-0.0779,0.1102,0.1128,0.0505,0.101,-0.0377,0.0,0,0.0
951.2,0.2557,0.3125,-0.0568,0.0892,0.1168,0.0714,0.1428,-0.0146,0.1282,115,0.0
951.4,0.2574,0.3239,-0.0666,0.1056,0.1208,0.0676,0.1351,-0.0257,0.1094,112,0.0
951.6,0.2693,0.3338,-0.0645,0.1196,0.1249,0.0733,0.1466,-0.0296,0.1169,113,0.0
951.8,0.2709,0.3445,-0.0736,0.135,0.129,0.0701,0.1402,-0.0398,0.1005,111,0.0
952.0,0.2707,0.3493,-0.0787,0.1419,0.1331,0.0702,0.1404,-0.0437,0.0968,110,0.0
952.2,0.2575,0.3568,-0.0993,0.1526,0.1373,0.0579,0.1158,-0.0573,0.0585,104,0.0
952.4,0.2488,0.3588,-0.11,0.1555,0.1416,0.0536,0.1072,-0.062,0.0,0,0.0
952.6,0.2678,0.3444,-0.0766,0.1348,0.1459,0.0846,0.1692,-0.0328,0.1365,116,0.0
952.8,0.2594,0.3493,-0.0899,0.1418,0.1502,0.0782,0.1565,-0.0408,0.1157,113,0.0
953.0,0.2572,0.3589,-0.1017,0.1556,0.1545,0.0731,0.1463,-0.0514,0.0949,110,0.0
953.2,0.2653,0.3633,-0.098,0.1619,0.1589,0.0805,0.1609,-0.0505,0.1104,112,0.0
953.4,0.2577,0.3669,-0.1092,0.167,0.1633,0.0759,0.1517,-0.0565,0.0952,110,0.0
953.6,0.2625,0.368,-0.1055,0.1686,0.1677,0.0833,0.1666,-0.0532,0.1134,113,0.0
953.8,0.2672,0.3711,-0.1039,0.173,0.1721,0.089,0.178,-0.0524,0.1256,115,0.0
954.0,0.2537,0.3722,-0.1185,0.1745,0.1766,0.0818,0.1636,-0.0582,0.1053,111,0.0
954.2,0.2674,0.3731,-0.1058,0.1759,0.181,0.0964,0.1928,-0.0503,0.1425,117,0.0
954.4,0.2512,0.3794,-0.1282,0.1849,0.1855,0.0829,0.1659,-0.0638,0.1021,111,0.0
954.6,0.2527,0.3769,-0.1243,0.1813,0.19,0.0906,0.1812,-0.0578,0.1234,114,0.0
954.8,0.2626,0.3812,-0.1186,0.1874,0.1945,0.0996,0.1992,-0.0558,0.1434,117,0.0
955.0,0.2731,0.3859,-0.1128,0.1942,0.199,0.1087,0.2175,-0.054,0.1635,121,0.0
955.2,0.2599,0.3836,-0.1237,0.1908,0.2035,0.1046,0.2091,-0.0555,0.1536,119,0.0
955.4,0.2624,0.3852,-0.1227,0.1931,0.208,0.1098,0.2197,-0.0539,0.1658,121,0.0
955.6,0.2686,0.3885,-0.1199,0.1979,0.2125,0.1166,0.2331,-0.0527,0.1804,123,0.0
955.8,0.2667,0.3931,-0.1264,0.2044,0.217,0.1158,0.2316,-0.057,0.1747,122,0.0
956.0,0.2675,0.3943,-0.1268,0.2062,0.2215,0.12,0.24,-0.0558,0.1842,124,0.0
956.2,0.283,0.3934,-0.1104,0.2049,0.2259,0.1376,0.2752,-0.0447,0.2306,131,0.0
956.4,0.2934,0.3992,-0.1057,0.2131,0.2304,0.1458,0.2916,-0.0442,0.2474,134,0.0
956.6,0.2813,0.3977,-0.1164,0.211,0.2348,0.1417,0.2834,-0.0463,0.2371,132,0.0
956.8,0.3015,0.4034,-0.1018,0.2191,0.2392,0.1577,0.3155,-0.0409,0.2746,138,0.0
957.0,0.2886,0.4062,-0.1175,0.2231,0.2436,0.1495,0.2991,-0.0485,0.2506,135,0.0
957.2,0.3084,0.4062,-0.0978,0.2231,0.2479,0.1697,0.3394,-0.0365,0.303,143,0.0
957.4,0.3104,0.4079,-0.0975,0.2256,0.2522,0.1742,0.3485,-0.0354,0.313,145,0.0
957.6,0.3215,0.411,-0.0895,0.23,0.2565,0.1849,0.3698,-0.0315,0.3383,149,0.0
957.8,0.3268,0.4144,-0.0876,0.2348,0.2608,0.1907,0.3814,-0.0308,0.3506,151,0.0
958.0,0.3237,0.4157,-0.0921,0.2368,0.265,0.1914,0.3827,-0.0319,0.3508,151,0.0
958.2,0.3223,0.4205,-0.0982,0.2436,0.2692,0.1906,0.3812,-0.0363,0.3448,150,0.0
958.4,0.3228,0.4251,-0.1023,0.2501,0.2733,0.1915,0.383,-0.0395,0.3434,149,0.0
958.6,0.3315,0.4227,-0.0912,0.2467,0.2774,0.2045,0.4089,-0.0303,0.3787,155,0.0
958.8,0.3458,0.425,-0.0792,0.2499,0.2814,0.2181,0.4362,-0.0238,0.4124,160,0.0
959.0,0.3563,0.4315,-0.0752,0.2593,0.2854,0.2253,0.4505,-0.0245,0.426,163,0.0
959.2,0.3567,0.4331,-0.0763,0.2615,0.2894,0.2283,0.4566,-0.0242,0.4324,164,0.0
959.4,0.3642,0.4342,-0.0699,0.2631,0.2932,0.2373,0.4746,-0.0199,0.4546,167,0.0
959.6,0.3568,0.4365,-0.0798,0.2665,0.2971,0.2332,0.4665,-0.0246,0.4419,165,0.0
959.8,0.3687,0.4444,-0.0757,0.2777,0.3008,0.2402,0.4804,-0.0263,0.4541,167,0.0
960.0,0.381,0.4473,-0.0663,0.2818,0.3045,0.2515,0.503,-0.0218,0.4812,171,0.0
960.2,0.3777,0.4477,-0.0699,0.2824,0.3081,0.2522,0.5044,-0.0221,0.4823,172,0.0
960.4,0.3772,0.4505,-0.0733,0.2865,0.3117,0.2531,0.5061,-0.024,0.4821,172,0.0
960.6,0.3845,0.4501,-0.0656,0.2859,0.3152,0.2627,0.5254,-0.0182,0.5072,176,0.0
960.8,0.3956,0.4503,-0.0547,0.2861,0.3186,0.2749,0.5498,-0.0111,0.5387,181,0.0
961.0,0.4025,0.4557,-0.0531,0.2938,0.322,0.2795,0.5589,-0.0125,0.5464,182,0.0
961.2,0.4038,0.4619,-0.0581,0.3028,0.3252,0.2787,0.5574,-0.0178,0.5396,181,0.0
961.4,0.4241,0.4615,-0.0374,0.3022,0.3284,0.2985,0.597,-0.0056,0.5915,189,0.0
961.6,0.4241,0.4654,-0.0413,0.3077,0.3315,0.2985,0.597,-0.0087,0.5883,189,0.0
961.8,0.4226,0.4706,-0.048,0.3152,0.3346,0.2962,0.5923,-0.0143,0.578,187,0.0
962.0,0.4233,0.4717,-0.0484,0.3167,0.3375,0.2988,0.5976,-0.0138,0.5839,188,0.0
962.2,0.4324,0.4713,-0.0389,0.3162,0.3404,0.3092,0.6185,-0.0074,0.6111,192,0.0
962.4,0.4339,0.4771,-0.0432,0.3245,0.3432,0.3086,0.6172,-0.0123,0.6049,191,0.0
962.6,0.4343,0.475,-0.0406,0.3214,0.3458,0.3133,0.6267,-0.0081,0.6186,193,0.0
962.8,0.4485,0.4759,-0.0274,0.3227,0.3484,0.3265,0.653,-0.0008,0.6522,199,0.0
963.0,0.4621,0.4819,-0.0198,0.3313,0.3509,0.3351,0.6701,-0.0001,0.6701,202,0.0
963.2,0.4532,0.4814,-0.0282,0.3305,0.3533,0.3308,0.6616,-0.0027,0.6589,200,0.0
963.4,0.4618,0.4877,-0.0259,0.3395,0.3556,0.3349,0.6698,-0.0049,0.6649,201,0.0
963.6,0.4739,0.4844,-0.0105,0.3349,0.3579,0.3495,0.6989,0.0062,0.7051,207,0.0
963.8,0.4664,0.4907,-0.0243,0.3439,0.36,0.3405,0.681,-0.0041,0.6769,203,0.0
964.0,0.4674,0.4944,-0.027,0.3492,0.362,0.3404,0.6807,-0.0071,0.6736,202,0.0
964.2,0.4694,0.4943,-0.0249,0.349,0.3639,0.344,0.688,-0.005,0.683,204,0.0
964.4,0.4796,0.4917,-0.0121,0.3453,0.3657,0.356,0.7121,0.0042,0.7163,209,0.0
964.6,0.4872,0.4996,-0.0124,0.3566,0.3674,0.3575,0.7149,-0.0008,0.7141,209,0.0
964.8,0.4811,0.4957,-0.0145,0.3509,0.369,0.3574,0.7148,0.0018,0.7166,209,0.0
965.0,0.4901,0.5006,-0.0105,0.3581,0.3705,0.3621,0.7242,0.001,0.7252,211,0.0
965.2,0.4961,0.4978,-0.0017,0.354,0.3719,0.3705,0.7411,0.0081,0.7492,214,0.0
965.4,0.4893,0.5029,-0.0137,0.3613,0.3732,0.3622,0.7245,-0.0009,0.7236,210,0.0
965.6,0.4966,0.5031,-0.0065,0.3615,0.3743,0.3691,0.7383,0.0031,0.7414,213,0.0
965.8,0.4972,0.5089,-0.0117,0.3698,0.3754,0.3661,0.7321,-0.003,0.7291,211,0.0
966.0,0.5004,0.5055,-0.0051,0.3649,0.3764,0.3723,0.7446,0.0032,0.7478,214,0.0
966.2,0.5022,0.5064,-0.0042,0.3663,0.3772,0.3738,0.7476,0.0033,0.751,215,0.0
966.4,0.4977,0.5117,-0.014,0.3738,0.3779,0.3667,0.7335,-0.005,0.7285,211,0.0
966.6,0.5019,0.5055,-0.0037,0.3651,0.3786,0.3756,0.7513,0.0049,0.7562,215,0.0
966.8,0.4982,0.5085,-0.0103,0.3692,0.3791,0.3708,0.7416,-0.0002,0.7414,213,0.0
967.0,0.515,0.5108,0.0041,0.3726,0.3795,0.38,0.76,0.0041,0.7641,217,0.0
967.2,0.5145,0.5084,0.0062,0.3691,0.3798,0.38,0.76,0.0061,0.7661,217,0.0
967.4,0.5122,0.512,0.0002,0.3743,0.3799,0.38,0.76,0.0029,0.7629,217,0.0
967.6,0.5044,0.516,-0.0116,0.38,0.38,0.3707,0.7414,-0.0058,0.7356,212,0.0
967.8,0.5021,0.5161,-0.014,0.3801,0.3799,0.3688,0.7375,-0.0071,0.7305,211,0.0
968.0,0.5096,0.5111,-0.0015,0.373,0.3798,0.3786,0.7572,0.0027,0.7599,216,0.0
968.2,0.5055,0.5143,-0.0088,0.3776,0.3795,0.3724,0.7449,-0.0035,0.7414,213,0.0
968.4,0.5179,0.5134,0.0044,0.3763,0.3791,0.38,0.76,0.0023,0.7623,216,0.0
968.6,0.5065,0.5173,-0.0108,0.3818,0.3786,0.37,0.74,-0.007,0.733,212,0.0
968.8,0.5126,0.5159,-0.0033,0.3799,0.378,0.3753,0.7507,-0.0026,0.7481,214,0.0
969.0,0.5052,0.5157,-0.0105,0.3796,0.3773,0.3689,0.7377,-0.0064,0.7313,212,0.0
969.2,0.5177,0.515,0.0027,0.3786,0.3765,0.3786,0.7572,0.0003,0.7575,216,0.0
969.4,0.506,0.5104,-0.0045,0.3721,0.3755,0.3719,0.7439,-0.0005,0.7434,213,0.0
969.6,0.5117,0.5107,0.001,0.3725,0.3745,0.3753,0.7505,0.0015,0.752,215,0.0
969.8,0.5184,0.5123,0.0061,0.3747,0.3733,0.3782,0.7564,0.0024,0.7587,216,0.0
970.0,0.507,0.5119,-0.0048,0.3741,0.372,0.3682,0.7363,-0.0034,0.7329,212,0.0
970.2,0.504,0.512,-0.008,0.3743,0.3707,0.3642,0.7285,-0.0058,0.7226,210,0.0
970.4,0.5171,0.5103,0.0069,0.3718,0.3692,0.3747,0.7493,0.0021,0.7514,215,0.0
970.6,0.5072,0.5143,-0.007,0.3775,0.3676,0.3619,0.7239,-0.0085,0.7154,209,0.0
970.8,0.4973,0.5147,-0.0174,0.3782,0.3659,0.3519,0.7039,-0.0149,0.689,205,0.0
971.0,0.4979,0.5148,-0.0168,0.3782,0.3641,0.3506,0.7012,-0.0155,0.6857,204,0.0
971.2,0.4989,0.5111,-0.0122,0.373,0.3622,0.3524,0.7049,-0.0115,0.6934,205,0.0
971.4,0.5069,0.5118,-0.0049,0.374,0.3602,0.3563,0.7126,-0.0093,0.7033,207,0.0
971.6,0.4926,0.5093,-0.0167,0.3704,0.3581,0.3447,0.6895,-0.0145,0.675,202,0.0
971.8,0.4867,0.5071,-0.0205,0.3674,0.3559,0.3395,0.679,-0.016,0.6631,201,0.0
972.0,0.4984,0.5055,-0.0071,0.365,0.3536,0.3479,0.6958,-0.0093,0.6865,204,0.0
972.2,0.4912,0.5086,-0.0174,0.3694,0.3512,0.3373,0.6745,-0.0178,0.6567,200,0.0
972.4,0.4794,0.5059,-0.0265,0.3656,0.3487,0.3275,0.655,-0.0217,0.6334,196,0.0
972.6,0.4902,0.4992,-0.0091,0.3561,0.3461,0.3388,0.6777,-0.0095,0.6682,201,0.0
972.8,0.4826,0.5001,-0.0175,0.3573,0.3434,0.3294,0.6589,-0.0157,0.6432,197,0.0
973.0,0.4712,0.501,-0.0298,0.3585,0.3407,0.3168,0.6337,-0.0238,0.6099,192,0.0
973.2,0.4696,0.4972,-0.0276,0.3531,0.3378,0.3158,0.6315,-0.0214,0.6101,192,0.0
973.4,0.4697,0.5002,-0.0306,0.3575,0.3349,0.3104,0.6209,-0.0266,0.5943,190,0.0
973.6,0.4606,0.498,-0.0374,0.3543,0.3319,0.302,0.6039,-0.0299,0.574,186,0.0
973.8,0.4644,0.4913,-0.0269,0.3448,0.3288,0.3072,0.6145,-0.0215,0.593,189,0.0
974.0,0.4623,0.4899,-0.0276,0.3427,0.3256,0.3035,0.607,-0.0224,0.5846,188,0.0
974.2,0.455,0.4891,-0.0341,0.3415,0.3223,0.295,0.59,-0.0267,0.5634,185,0.0
974.4,0.444,0.4876,-0.0436,0.3394,0.319,0.2841,0.5682,-0.032,0.5362,180,0.0
974.6,0.4499,0.4843,-0.0344,0.3348,0.3156,0.288,0.576,-0.0268,0.5492,182,0.0
974.8,0.4317,0.4868,-0.0551,0.3383,0.3121,0.268,0.536,-0.0407,0.4954,174,0.0
975.0,0.4267,0.4819,-0.0552,0.3313,0.3085,0.2644,0.5288,-0.039,0.4898,173,0.0
975.2,0.4374,0.4804,-0.0431,0.3292,0.3049,0.2704,0.5408,-0.0337,0.5071,176,0.0
975.4,0.4215,0.4786,-0.0572,0.3266,0.3012,0.2555,0.511,-0.0413,0.4697,170,0.0
975.6,0.4231,0.4773,-0.0541,0.3247,0.2975,0.2541,0.5083,-0.0407,0.4676,169,0.0
975.8,0.4185,0.4708,-0.0522,0.3154,0.2936,0.2519,0.5037,-0.037,0.4667,169,0.0
976.0,0.4182,0.4687,-0.0505,0.3124,0.2898,0.2494,0.4988,-0.0366,0.4622,168,0.0
976.2,0.409,0.4678,-0.0587,0.3111,0.2858,0.2389,0.4777,-0.042,0.4357,164,0.0
976.4,0.4043,0.4629,-0.0586,0.3041,0.2819,0.235,0.4699,-0.0404,0.4295,163,0.0
976.6,0.389,0.4658,-0.0768,0.3083,0.2778,0.2164,0.4328,-0.0536,0.3792,155,0.0
976.8,0.3838,0.4636,-0.0798,0.3051,0.2737,0.2099,0.4198,-0.0556,0.3642,153,0.0
977.0,0.3842,0.4554,-0.0712,0.2935,0.2696,0.2126,0.4253,-0.0476,0.3777,155,0.0
977.2,0.377,0.4575,-0.0805,0.2965,0.2654,0.201,0.4021,-0.0558,0.3463,150,0.0
977.4,0.3747,0.454,-0.0793,0.2915,0.2612,0.1978,0.3956,-0.0548,0.3408,149,0.0
977.6,0.3657,0.4479,-0.0822,0.2827,0.257,0.1912,0.3825,-0.054,0.3285,147,0.0
977.8,0.3697,0.4451,-0.0753,0.2787,0.2527,0.1924,0.3848,-0.0507,0.3342,148,0.0
978.0,0.3611,0.4425,-0.0814,0.2749,0.2484,0.1833,0.3665,-0.054,0.3126,145,0.0
978.2,0.3436,0.4418,-0.0982,0.2741,0.244,0.1655,0.3309,-0.0641,0.2668,137,0.0
978.4,0.3551,0.4374,-0.0823,0.2677,0.2397,0.1738,0.3476,-0.0552,0.2925,141,0.0
978.6,0.3311,0.4374,-0.1064,0.2678,0.2353,0.1502,0.3003,-0.0694,0.2309,131,0.0
978.8,0.3305,0.4362,-0.1057,0.266,0.2308,0.1463,0.2926,-0.0704,0.2222,130,0.0
979.0,0.3342,0.4328,-0.0986,0.2611,0.2264,0.1475,0.295,-0.0667,0.2284,131,0.0
979.2,0.3271,0.4246,-0.0975,0.2494,0.2219,0.1439,0.2878,-0.0625,0.2253,131,0.0
979.4,0.3149,0.4227,-0.1078,0.2467,0.2175,0.1312,0.2625,-0.0685,0.194,126,0.0
979.6,0.3126,0.4212,-0.1086,0.2445,0.213,0.1261,0.2522,-0.0701,0.1821,124,0.0
979.8,0.3084,0.4183,-0.1099,0.2404,0.2085,0.1206,0.2412,-0.0709,0.1703,122,0.0
980.0,0.2995,0.4189,-0.1194,0.2412,0.204,0.1085,0.2169,-0.0783,0.1386,117,0.0
980.2,0.2808,0.4136,-0.1328,0.2337,0.1995,0.0932,0.1865,-0.0835,0.1029,111,0.0
980.4,0.2755,0.4068,-0.1314,0.2241,0.195,0.0899,0.1798,-0.0802,0.0996,110,0.0
980.6,0.2732,0.4038,-0.1307,0.2198,0.1905,0.086,0.1719,-0.08,0.0919,109,0.0
980.8,0.2768,0.4042,-0.1275,0.2204,0.186,0.084,0.168,-0.0809,0.0871,108,0.0
981.0,0.2658,0.4003,-0.1345,0.2147,0.1815,0.074,0.1479,-0.0838,0.0641,105,0.0
981.2,0.2612,0.3972,-0.1361,0.2103,0.177,0.0682,0.1364,-0.0847,0.0517,103,0.0
