time,dist,d_safe,df,speed,v_leader,v_ref,uff,u_mpc,u_total,pwm,pred_penalty
1773894411.434,0.4338,0.2500,0.1838,0.0000,0.0000,0.0562,0.0000,0.4162,0.4162,161,0.0000
1773894411.634,0.4330,0.2500,0.1830,0.0000,0.0000,0.0558,0.0000,0.4076,0.4076,160,0.0000
1773894411.834,0.4317,0.2500,0.1817,0.0000,0.0000,0.0553,0.0000,0.3991,0.3991,158,0.0000
1773894412.035,0.4305,0.2500,0.1805,0.0000,0.0000,0.0549,0.0000,0.3907,0.3907,157,0.0000
1773894412.235,0.4288,0.2500,0.1788,0.0000,0.0000,0.0545,0.0000,0.3825,0.3825,156,0.0000
1773894412.435,0.4273,0.2500,0.1773,0.0000,0.0000,0.0540,0.0000,0.3744,0.3744,154,0.0000
1773894412.635,0.4260,0.2500,0.1760,0.0000,0.0000,0.0536,0.0000,0.3664,0.3664,153,0.0000
1773894412.836,0.4261,0.2501,0.1760,0.0000,0.0001,0.0534,0.0000,0.3590,0.3590,152,0.0000
1773894413.036,0.4265,0.2505,0.1760,0.0000,0.0007,0.0534,0.0000,0.3527,0.3527,151,0.0000
1773894413.236,0.4268,0.2506,0.1762,0.0000,0.0009,0.0535,0.0000,0.3475,0.3475,150,0.0000
1773894413.436,0.4257,0.2504,0.1753,0.0000,0.0006,0.0534,0.0000,0.3429,0.3429,149,0.0000
1773894413.637,0.4240,0.2503,0.1737,0.0000,0.0004,0.0531,0.0000,0.3383,0.3383,149,0.0000
1773894413.837,0.4216,0.2502,0.1714,0.0000,0.0003,0.0526,0.0000,0.3332,0.3332,148,0.0000
1773894414.037,0.4188,0.2501,0.1687,0.0000,0.0002,0.0520,0.0000,0.3273,0.3273,147,0.0000
1773894414.237,0.4165,0.2501,0.1664,0.0000,0.0001,0.0513,0.0000,0.3207,0.3207,146,0.0000
1773894414.438,0.4141,0.2501,0.1641,0.0000,0.0001,0.0506,0.0000,0.3133,0.3133,145,0.0000
1773894414.638,0.4121,0.2501,0.1621,0.0000,0.0001,0.0499,0.0000,0.3053,0.3053,143,0.0000
1773894414.838,0.4104,0.2500,0.1604,0.0000,0.0001,0.0493,0.0000,0.2969,0.2969,142,0.0000
1773894415.038,0.4090,0.2500,0.1589,0.0000,0.0000,0.0488,0.0000,0.2883,0.2883,141,0.0000
1773894415.238,0.4063,0.2500,0.1563,0.0000,0.0000,0.0481,0.0000,0.2794,0.2794,139,0.0000
1773894415.439,0.4034,0.2500,0.1534,0.0000,0.0000,0.0474,0.0000,0.2699,0.2699,138,0.0000
1773894415.639,0.3999,0.2500,0.1499,0.0000,0.0000,0.0465,0.0000,0.2598,0.2598,136,0.0000
1773894415.839,0.3958,0.2500,0.1458,0.0000,0.0000,0.0456,0.0000,0.2488,0.2488,134,0.0000
1773894416.039,0.3906,0.2500,0.1406,0.0000,0.0000,0.0444,0.0000,0.2364,0.2364,132,0.0000
1773894416.240,0.3851,0.2500,0.1351,0.0000,0.0000,0.0430,0.0000,0.2226,0.2226,130,0.0000
1773894416.440,0.3788,0.2500,0.1288,0.0000,0.0000,0.0415,0.0000,0.2071,0.2071,128,0.0000
1773894416.640,0.3723,0.2500,0.1223,0.0000,0.0000,0.0398,0.0000,0.1896,0.1896,125,0.0000
1773894416.841,0.3664,0.2500,0.1164,0.0000,0.0000,0.0381,0.0000,0.1705,0.1705,122,0.0000
1773894417.041,0.3602,0.2500,0.1102,0.0000,0.0000,0.0363,0.0000,0.1498,0.1498,118,0.0000
1773894417.241,0.3550,0.2500,0.1050,0.0000,0.0000,0.0346,0.0000,0.1278,0.1278,115,0.0000
1773894417.441,0.3505,0.2500,0.1005,0.0000,0.0000,0.0331,0.0000,0.1050,0.1050,111,0.0000
1773894417.642,0.3467,0.2500,0.0967,0.0000,0.0000,0.0317,0.0000,0.0820,0.0820,108,0.0000
1773894417.842,0.3416,0.2500,0.0916,0.0000,0.0000,0.0302,0.0000,0.0586,0.0586,104,0.0000
1773894418.042,0.3367,0.2500,0.0867,0.0000,0.0000,0.0287,0.0000,0.0350,0.0350,100,0.0000
1773894418.242,0.3322,0.2500,0.0822,0.0000,0.0000,0.0273,0.0000,0.0112,0.0112,0,0.0000
1773894418.443,0.3284,0.2500,0.0784,0.0000,0.0000,0.0260,0.0000,0.0000,0.0000,0,0.0000
1773894418.643,0.3264,0.2500,0.0764,0.0000,0.0000,0.0249,0.0000,0.0000,0.0000,0,0.0000
1773894418.843,0.3314,0.2552,0.0762,0.0000,0.0075,0.0268,0.0000,0.0000,0.0000,0,0.0000
1773894419.044,0.3398,0.2624,0.0773,0.0000,0.0178,0.0318,0.0000,0.0000,0.0000,0,0.0000
1773894419.244,0.3535,0.2732,0.0804,0.0000,0.0331,0.0407,0.0000,0.0128,0.0128,0,0.0000
1773894419.444,0.3659,0.2792,0.0867,0.0000,0.0417,0.0501,0.0000,0.0458,0.0458,95,0.0000
1773894419.644,0.3770,0.2821,0.0949,0.0000,0.0459,0.0586,0.0000,0.0948,0.0948,103,0.0000
1773894419.845,0.3865,0.2824,0.1041,0.0000,0.0463,0.0653,0.0000,0.1448,0.1448,111,0.0000
1773894420.045,0.3939,0.2805,0.1134,0.0000,0.0436,0.0696,0.0000,0.1948,0.1948,119,0.0000
1773894420.245,0.4002,0.2780,0.1223,0.0000,0.0400,0.0720,0.0000,0.2448,0.2448,127,0.0000
1773894420.445,0.4056,0.2752,0.1304,0.0000,0.0360,0.0731,0.0000,0.2948,0.2948,135,0.0000
1773894420.646,0.4101,0.2724,0.1377,0.0000,0.0320,0.0732,0.0000,0.3448,0.3448,143,0.0000
1773894420.846,0.4140,0.2698,0.1442,0.0000,0.0282,0.0726,0.0000,0.3890,0.3890,151,0.0000
1773894421.046,0.4173,0.2673,0.1500,0.0000,0.0247,0.0716,0.0000,0.4249,0.4249,159,0.0000
1773894421.246,0.4201,0.2650,0.1550,0.0000,0.0215,0.0703,0.0000,0.4526,0.4526,167,0.0000
1773894421.447,0.4225,0.2630,0.1594,0.0000,0.0186,0.0690,0.0000,0.4730,0.4730,170,0.0000
1773894421.647,0.4245,0.2612,0.1632,0.0000,0.0161,0.0676,0.0000,0.4869,0.4869,172,0.0000
1773894421.847,0.4263,0.2598,0.1665,0.0000,0.0140,0.0663,0.0000,0.4955,0.4955,174,0.0000
1773894422.047,0.4278,0.2584,0.1694,0.0000,0.0120,0.0651,0.0000,0.4995,0.4995,174,0.0000
1773894422.248,0.4291,0.2573,0.1718,0.0000,0.0104,0.0640,0.0000,0.5001,0.5001,175,0.0000
1773894422.448,0.4308,0.2569,0.1739,0.0000,0.0098,0.0633,0.0000,0.4985,0.4985,174,0.0000
1773894422.648,0.4322,0.2563,0.1759,0.0000,0.0090,0.0627,0.0000,0.4957,0.4957,174,0.0000
1773894422.848,0.4328,0.2550,0.1778,0.0000,0.0071,0.0619,0.0000,0.4912,0.4912,173,0.0000
1773894423.049,0.4332,0.2540,0.1793,0.0000,0.0057,0.0611,0.0000,0.4851,0.4851,172,0.0000
1773894423.249,0.4336,0.2532,0.1804,0.0000,0.0046,0.0603,0.0000,0.4779,0.4779,171,0.0000
1773894423.449,0.4335,0.2523,0.1812,0.0000,0.0032,0.0593,0.0000,0.4694,0.4694,170,0.0000
1773894423.649,0.4333,0.2516,0.1818,0.0000,0.0023,0.0584,0.0000,0.4598,0.4598,168,0.0000
1773894423.850,0.4332,0.2511,0.1821,0.0000,0.0016,0.0577,0.0000,0.4497,0.4497,166,0.0000
1773894424.050,0.4331,0.2508,0.1823,0.0000,0.0011,0.0570,0.0000,0.4393,0.4393,165,0.0000
1773894424.250,0.4330,0.2505,0.1825,0.0000,0.0008,0.0565,0.0000,0.4291,0.4291,163,0.0000
1773894424.450,0.4329,0.2504,0.1826,0.0000,0.0005,0.0561,0.0000,0.4193,0.4193,162,0.0000
1773894424.650,0.4329,0.2503,0.1826,0.0000,0.0004,0.0558,0.0000,0.4101,0.4101,160,0.0000
1773894424.851,0.4328,0.2502,0.1826,0.0000,0.0003,0.0555,0.0000,0.4015,0.4015,159,0.0000
1773894425.051,0.4328,0.2501,0.1826,0.0000,0.0002,0.0553,0.0000,0.3938,0.3938,158,0.0000
1773894425.251,0.4327,0.2501,0.1826,0.0000,0.0001,0.0552,0.0000,0.3868,0.3868,156,0.0000
1773894425.451,0.4327,0.2501,0.1826,0.0000,0.0001,0.0551,0.0000,0.3805,0.3805,155,0.0000
1773894425.652,0.4327,0.2500,0.1826,0.0000,0.0001,0.0550,0.0000,0.3750,0.3750,155,0.0000
1773894425.852,0.4326,0.2500,0.1826,0.0000,0.0000,0.0549,0.0000,0.3701,0.3701,154,0.0000
1773894426.052,0.4422,0.2600,0.1821,0.0000,0.0143,0.0598,0.0000,0.3769,0.3769,155,0.0000
1773894426.252,0.4510,0.2663,0.1847,0.0000,0.0233,0.0664,0.0000,0.3980,0.3980,158,0.0000
1773894426.453,0.4578,0.2685,0.1893,0.0000,0.0264,0.0723,0.0000,0.4307,0.4307,163,0.0000
1773894426.653,0.4546,0.2629,0.1917,0.0000,0.0185,0.0736,0.0000,0.4631,0.4631,169,0.0000
1773894426.853,0.4518,0.2591,0.1927,0.0000,0.0129,0.0726,0.0000,0.4897,0.4897,173,0.0000
1773894427.053,0.4489,0.2563,0.1926,0.0000,0.0091,0.0706,0.0000,0.5082,0.5082,176,0.0000
1773894427.254,0.4464,0.2544,0.1920,0.0000,0.0063,0.0683,0.0000,0.5186,0.5186,177,0.0000
1773894427.454,0.4443,0.2531,0.1912,0.0000,0.0044,0.0660,0.0000,0.5219,0.5219,178,0.0000
1773894427.654,0.4425,0.2522,0.1903,0.0000,0.0031,0.0640,0.0000,0.5195,0.5195,178,0.0000
1773894427.855,0.4410,0.2515,0.1895,0.0000,0.0022,0.0622,0.0000,0.5130,0.5130,177,0.0000
1773894428.055,0.4397,0.2511,0.1887,0.0000,0.0015,0.0608,0.0000,0.5036,0.5036,175,0.0000
1773894428.255,0.4386,0.2507,0.1879,0.0000,0.0011,0.0596,0.0000,0.4923,0.4923,173,0.0000
1773894428.455,0.4377,0.2505,0.1872,0.0000,0.0007,0.0587,0.0000,0.4802,0.4802,171,0.0000
1773894428.656,0.4369,0.2504,0.1865,0.0000,0.0005,0.0579,0.0000,0.4677,0.4677,169,0.0000
1773894428.856,0.4362,0.2503,0.1860,0.0000,0.0004,0.0573,0.0000,0.4554,0.4554,167,0.0000
1773894429.056,0.4357,0.2502,0.1855,0.0000,0.0003,0.0568,0.0000,0.4436,0.4436,165,0.0000
1773894429.257,0.4352,0.2501,0.1851,0.0000,0.0002,0.0564,0.0000,0.4324,0.4324,164,0.0000
1773894429.457,0.4348,0.2501,0.1847,0.0000,0.0001,0.0561,0.0000,0.4221,0.4221,162,0.0000
1773894429.657,0.4344,0.2501,0.1844,0.0000,0.0001,0.0559,0.0000,0.4127,0.4127,161,0.0000
1773894429.857,0.4341,0.2500,0.1841,0.0000,0.0001,0.0557,0.0000,0.4041,0.4041,159,0.0000
1773894430.058,0.4339,0.2500,0.1838,0.0000,0.0000,0.0555,0.0000,0.3963,0.3963,158,0.0000
1773894430.258,0.4337,0.2500,0.1836,0.0000,0.0000,0.0554,0.0000,0.3894,0.3894,157,0.0000
1773894430.458,0.4340,0.2504,0.1836,0.0000,0.0005,0.0555,0.0000,0.3836,0.3836,156,0.0000
1773894430.658,0.4343,0.2506,0.1837,0.0000,0.0008,0.0556,0.0000,0.3791,0.3791,155,0.0000
1773894430.859,0.4345,0.2507,0.1839,0.0000,0.0009,0.0558,0.0000,0.3757,0.3757,155,0.0000
1773894431.059,0.4348,0.2507,0.1841,0.0000,0.0010,0.0560,0.0000,0.3732,0.3732,154,0.0000
1773894431.259,0.4351,0.2508,0.1843,0.0000,0.0012,0.0561,0.0000,0.3715,0.3715,154,0.0000
1773894431.459,0.4352,0.2507,0.1845,0.0000,0.0010,0.0562,0.0000,0.3703,0.3703,154,0.0000
1773894431.660,0.4353,0.2506,0.1847,0.0000,0.0008,0.0562,0.0000,0.3693,0.3693,154,0.0000
1773894431.860,0.4355,0.2506,0.1849,0.0000,0.0009,0.0563,0.0000,0.3687,0.3687,153,0.0000
1773894432.060,0.4363,0.2513,0.1850,0.0000,0.0019,0.0567,0.0000,0.3690,0.3690,154,0.0000
1773894432.260,0.4453,0.2603,0.1850,0.0000,0.0147,0.0614,0.0000,0.3799,0.3799,155,0.0000
1773894432.461,0.4529,0.2652,0.1877,0.0000,0.0217,0.0672,0.0000,0.4030,0.4030,159,0.0000
1773894432.661,0.4594,0.2674,0.1919,0.0000,0.0249,0.0726,0.0000,0.4359,0.4359,164,0.0000
1773894432.861,0.4649,0.2680,0.1969,0.0000,0.0257,0.0768,0.0000,0.4750,0.4750,171,0.0000
1773894433.062,0.4607,0.2626,0.1981,0.0000,0.0180,0.0770,0.0000,0.5103,0.5103,176,0.0000
1773894433.262,0.4570,0.2588,0.1982,0.0000,0.0126,0.0753,0.0000,0.5373,0.5373,180,0.0000
1773894433.462,0.4539,0.2562,0.1978,0.0000,0.0088,0.0728,0.0000,0.5547,0.5547,183,0.0000
1773894433.662,0.4519,0.2543,0.1976,0.0000,0.0062,0.0702,0.0000,0.5635,0.5635,185,0.0000
1773894433.863,0.4501,0.2530,0.1971,0.0000,0.0043,0.0678,0.0000,0.5650,0.5650,185,0.0000
1773894434.063,0.4475,0.2521,0.1954,0.0000,0.0030,0.0657,0.0000,0.5607,0.5607,184,0.0000
1773894434.263,0.4453,0.2515,0.1938,0.0000,0.0021,0.0638,0.0000,0.5521,0.5521,183,0.0000
1773894434.463,0.4434,0.2510,0.1923,0.0000,0.0015,0.0622,0.0000,0.5404,0.5404,181,0.0000
1773894434.663,0.4417,0.2507,0.1910,0.0000,0.0010,0.0608,0.0000,0.5268,0.5268,179,0.0000
1773894434.864,0.4403,0.2505,0.1898,0.0000,0.0007,0.0597,0.0000,0.5123,0.5123,176,0.0000
1773894435.064,0.4392,0.2504,0.1888,0.0000,0.0005,0.0588,0.0000,0.4974,0.4974,174,0.0000
1773894435.264,0.4382,0.2502,0.1879,0.0000,0.0004,0.0581,0.0000,0.4828,0.4828,172,0.0000
1773894435.465,0.4373,0.2502,0.1871,0.0000,0.0002,0.0575,0.0000,0.4687,0.4687,169,0.0000
1773894435.665,0.4409,0.2539,0.1870,0.0000,0.0056,0.0590,0.0000,0.4597,0.4597,168,0.0000
1773894435.865,0.4441,0.2560,0.1880,0.0000,0.0086,0.0611,0.0000,0.4569,0.4569,168,0.0000
1773894436.065,0.4467,0.2570,0.1897,0.0000,0.0100,0.0631,0.0000,0.4595,0.4595,168,0.0000
1773894436.266,0.4446,0.2549,0.1897,0.0000,0.0070,0.0634,0.0000,0.4629,0.4629,169,0.0000
1773894436.466,0.4428,0.2534,0.1893,0.0000,0.0049,0.0628,0.0000,0.4648,0.4648,169,0.0000
1773894436.666,0.4412,0.2524,0.1888,0.0000,0.0034,0.0618,0.0000,0.4644,0.4644,169,0.0000
1773894436.866,0.4444,0.2550,0.1894,0.0000,0.0072,0.0626,0.0000,0.4656,0.4656,169,0.0000
1773894437.067,0.4472,0.2564,0.1908,0.0000,0.0092,0.0639,0.0000,0.4696,0.4696,170,0.0000
1773894437.267,0.4455,0.2545,0.1910,0.0000,0.0064,0.0638,0.0000,0.4731,0.4731,170,0.0000
1773894437.467,0.4441,0.2531,0.1909,0.0000,0.0045,0.0631,0.0000,0.4746,0.4746,170,0.0000
1773894437.667,0.4526,0.2612,0.1914,0.0000,0.0160,0.0667,0.0000,0.4838,0.4838,172,0.0000
1773894437.868,0.4599,0.2655,0.1944,0.0000,0.0222,0.0715,0.0000,0.5029,0.5029,175,0.0000
1773894438.068,0.4662,0.2675,0.1988,0.0000,0.0250,0.0761,0.0000,0.5304,0.5304,179,0.0000
1773894438.268,0.4715,0.2677,0.2037,0.0000,0.0253,0.0797,0.0000,0.5633,0.5633,185,0.0000
1773894438.468,0.4663,0.2624,0.2039,0.0000,0.0177,0.0794,0.0000,0.5918,0.5918,189,0.0000
1773894438.669,0.4618,0.2587,0.2031,0.0000,0.0124,0.0773,0.0000,0.6120,0.6120,192,0.0000
1773894438.869,0.4579,0.2561,0.2018,0.0000,0.0087,0.0745,0.0000,0.6228,0.6228,194,0.0000
1773894439.069,0.4546,0.2543,0.2003,0.0000,0.0061,0.0716,0.0000,0.6251,0.6251,195,0.0000
1773894439.270,0.4519,0.2530,0.1989,0.0000,0.0043,0.0689,0.0000,0.6202,0.6202,194,0.0000
1773894439.470,0.4497,0.2521,0.1976,0.0000,0.0030,0.0666,0.0000,0.6100,0.6100,192,0.0000
1773894439.670,0.4521,0.2540,0.1981,0.0000,0.0058,0.0661,0.0000,0.5994,0.5994,190,0.0000
1773894439.870,0.4542,0.2550,0.1992,0.0000,0.0071,0.0664,0.0000,0.5905,0.5905,189,0.0000
1773894440.071,0.4612,0.2609,0.2003,0.0000,0.0156,0.0696,0.0000,0.5899,0.5899,189,0.0000
1773894440.271,0.4672,0.2639,0.2033,0.0000,0.0199,0.0736,0.0000,0.5986,0.5986,190,0.0000
1773894440.471,0.4723,0.2651,0.2072,0.0000,0.0215,0.0771,0.0000,0.6148,0.6148,193,0.0000
1773894440.672,0.4766,0.2651,0.2115,0.0000,0.0216,0.0799,0.0000,0.6359,0.6359,196,0.0000
1773894440.872,0.4900,0.2746,0.2154,0.0000,0.0351,0.0868,0.0000,0.6702,0.6702,202,0.0000
1773894441.072,0.4865,0.2672,0.2193,0.0000,0.0246,0.0881,0.0000,0.7038,0.7038,207,0.0000
1773894441.272,0.4791,0.2620,0.2170,0.0000,0.0172,0.0861,0.0000,0.7291,0.7291,211,0.0000
1773894441.473,0.4727,0.2584,0.2143,0.0000,0.0120,0.0826,0.0000,0.7432,0.7432,213,0.0000
1773894441.673,0.4673,0.2559,0.2114,0.0000,0.0084,0.0762,0.0000,0.7403,0.7403,213,0.0000
1773894441.873,0.4665,0.2541,0.2124,0.0000,0.0059,0.0739,0.0000,0.7314,0.7314,212,0.0000
1773894442.073,0.4658,0.2529,0.2129,0.0000,0.0041,0.0718,0.0000,0.7181,0.7181,209,0.0000
1773894442.274,0.4608,0.2520,0.2088,0.0000,0.0029,0.0696,0.0000,0.7009,0.7009,207,0.0000
1773894442.474,0.4565,0.2514,0.2051,0.0000,0.0020,0.0675,0.0000,0.6807,0.6807,203,0.0000
1773894442.674,0.4536,0.2510,0.2026,0.0000,0.0014,0.0656,0.0000,0.6586,0.6586,200,0.0000
1773894442.874,0.4554,0.2526,0.2028,0.0000,0.0037,0.0653,0.0000,0.6383,0.6383,197,0.0000
1773894443.075,0.4571,0.2536,0.2035,0.0000,0.0052,0.0656,0.0000,0.6214,0.6214,194,0.0000
1773894443.275,0.4541,0.2525,0.2015,0.0000,0.0036,0.0651,0.0000,0.6056,0.6056,191,0.0000
1773894443.475,0.4515,0.2518,0.1997,0.0000,0.0025,0.0642,0.0000,0.5900,0.5900,189,0.0000
1773894443.676,0.4493,0.2512,0.1980,0.0000,0.0018,0.0631,0.0000,0.5743,0.5743,186,0.0000
1773894443.876,0.4474,0.2509,0.1966,0.0000,0.0012,0.0621,0.0000,0.5583,0.5583,184,0.0000
1773894444.076,0.4497,0.2530,0.1967,0.0000,0.0043,0.0625,0.0000,0.5454,0.5454,182,0.0000
1773894444.276,0.4515,0.2540,0.1975,0.0000,0.0057,0.0634,0.0000,0.5361,0.5361,180,0.0000
1773894444.477,0.4487,0.2528,0.1959,0.0000,0.0040,0.0631,0.0000,0.5279,0.5279,179,0.0000
1773894444.677,0.4462,0.2520,0.1943,0.0000,0.0028,0.0624,0.0000,0.5194,0.5194,178,0.0000
1773894444.877,0.4442,0.2514,0.1928,0.0000,0.0020,0.0615,0.0000,0.5100,0.5100,176,0.0000
1773894445.077,0.4424,0.2510,0.1915,0.0000,0.0014,0.0606,0.0000,0.4997,0.4997,174,0.0000
1773894445.278,0.4409,0.2507,0.1903,0.0000,0.0010,0.0597,0.0000,0.4887,0.4887,173,0.0000
1773894445.478,0.4441,0.2538,0.1903,0.0000,0.0055,0.0607,0.0000,0.4813,0.4813,172,0.0000
1773894445.678,0.4469,0.2556,0.1913,0.0000,0.0080,0.0623,0.0000,0.4788,0.4788,171,0.0000
1773894445.878,0.4492,0.2563,0.1929,0.0000,0.0091,0.0639,0.0000,0.4804,0.4804,171,0.0000
1773894446.079,0.4506,0.2559,0.1947,0.0000,0.0084,0.0649,0.0000,0.4845,0.4845,172,0.0000
1773894446.279,0.4517,0.2553,0.1964,0.0000,0.0076,0.0655,0.0000,0.4897,0.4897,173,0.0000
1773894446.479,0.4527,0.2547,0.1980,0.0000,0.0068,0.0657,0.0000,0.4948,0.4948,174,0.0000
1773894446.679,0.4537,0.2543,0.1993,0.0000,0.0062,0.0658,0.0000,0.4996,0.4996,174,0.0000
1773894446.880,0.4704,0.2706,0.1998,0.0000,0.0295,0.0741,0.0000,0.5222,0.5222,178,0.0000
1773894447.080,0.4848,0.2796,0.2053,0.0000,0.0422,0.0845,0.0000,0.5659,0.5659,185,0.0000
1773894447.280,0.4803,0.2707,0.2096,0.0000,0.0296,0.0873,0.0000,0.6119,0.6119,192,0.0000
1773894447.480,0.4759,0.2645,0.2114,0.0000,0.0207,0.0862,0.0000,0.6503,0.6503,199,0.0000
1773894447.681,0.4714,0.2601,0.2113,0.0000,0.0145,0.0833,0.0000,0.6772,0.6772,203,0.0000
1773894447.881,0.4677,0.2571,0.2106,0.0000,0.0101,0.0798,0.0000,0.6922,0.6922,205,0.0000
1773894448.081,0.4651,0.2550,0.2101,0.0000,0.0071,0.0764,0.0000,0.6968,0.6968,206,0.0000
1773894448.281,0.4629,0.2535,0.2095,0.0000,0.0050,0.0734,0.0000,0.6930,0.6930,205,0.0000
1773894448.482,0.4611,0.2524,0.2086,0.0000,0.0035,0.0708,0.0000,0.6831,0.6831,204,0.0000
1773894448.682,0.4588,0.2517,0.2071,0.0000,0.0024,0.0686,0.0000,0.6687,0.6687,201,0.0000
1773894448.882,0.4570,0.2512,0.2058,0.0000,0.0017,0.0668,0.0000,0.6516,0.6516,199,0.0000
1773894449.082,0.4553,0.2508,0.2045,0.0000,0.0012,0.0653,0.0000,0.6330,0.6330,196,0.0000
1773894449.283,0.4541,0.2506,0.2035,0.0000,0.0008,0.0641,0.0000,0.6138,0.6138,193,0.0000
1773894449.483,0.4531,0.2504,0.2026,0.0000,0.0006,0.0632,0.0000,0.5948,0.5948,190,0.0000
1773894449.683,0.4527,0.2503,0.2024,0.0000,0.0004,0.0624,0.0000,0.5767,0.5767,187,0.0000
1773894449.884,0.4522,0.2502,0.2020,0.0000,0.0003,0.0619,0.0000,0.5598,0.5598,184,0.0000
1773894450.084,0.4520,0.2501,0.2018,0.0000,0.0002,0.0615,0.0000,0.5442,0.5442,182,0.0000
1773894450.284,0.4518,0.2501,0.2017,0.0000,0.0001,0.0612,0.0000,0.5301,0.5301,179,0.0000
1773894450.484,0.4516,0.2501,0.2015,0.0000,0.0001,0.0610,0.0000,0.5174,0.5174,177,0.0000
1773894450.685,0.4514,0.2500,0.2014,0.0000,0.0001,0.0608,0.0000,0.5062,0.5062,175,0.0000
1773894450.885,0.4518,0.2504,0.2014,0.0000,0.0006,0.0609,0.0000,0.4968,0.4968,174,0.0000
1773894451.085,0.4521,0.2506,0.2015,0.0000,0.0009,0.0610,0.0000,0.4891,0.4891,173,0.0000
1773894451.285,0.4524,0.2507,0.2017,0.0000,0.0011,0.0612,0.0000,0.4831,0.4831,172,0.0000
1773894451.486,0.4527,0.2508,0.2019,0.0000,0.0012,0.0614,0.0000,0.4784,0.4784,171,0.0000
1773894451.686,0.4530,0.2509,0.2021,0.0000,0.0012,0.0616,0.0000,0.4748,0.4748,170,0.0000
1773894451.886,0.4532,0.2508,0.2024,0.0000,0.0012,0.0617,0.0000,0.4721,0.4721,170,0.0000
1773894452.087,0.4533,0.2507,0.2026,0.0000,0.0010,0.0617,0.0000,0.4699,0.4699,170,0.0000
1773894452.287,0.4534,0.2506,0.2028,0.0000,0.0009,0.0617,0.0000,0.4681,0.4681,169,0.0000
1773894452.487,0.4535,0.2505,0.2030,0.0000,0.0007,0.0617,0.0000,0.4665,0.4665,169,0.0000
1773894452.687,0.4536,0.2505,0.2031,0.0000,0.0007,0.0617,0.0000,0.4651,0.4651,169,0.0000
1773894452.888,0.4537,0.2504,0.2033,0.0000,0.0006,0.0616,0.0000,0.4639,0.4639,169,0.0000
1773894453.088,0.4538,0.2504,0.2034,0.0000,0.0006,0.0616,0.0000,0.4628,0.4628,169,0.0000
1773894453.288,0.4540,0.2504,0.2035,0.0000,0.0006,0.0616,0.0000,0.4619,0.4619,168,0.0000
1773894453.488,0.4541,0.2504,0.2036,0.0000,0.0006,0.0617,0.0000,0.4612,0.4612,168,0.0000
1773894453.689,0.4536,0.2503,0.2033,0.0000,0.0004,0.0616,0.0000,0.4604,0.4604,168,0.0000
1773894453.889,0.4531,0.2502,0.2029,0.0000,0.0003,0.0614,0.0000,0.4594,0.4594,168,0.0000
1773894454.089,0.4527,0.2501,0.2026,0.0000,0.0002,0.0613,0.0000,0.4581,0.4581,168,0.0000
1773894454.290,0.4524,0.2501,0.2023,0.0000,0.0001,0.0611,0.0000,0.4567,0.4567,168,0.0000
1773894454.490,0.4526,0.2503,0.2023,0.0000,0.0005,0.0611,0.0000,0.4555,0.4555,167,0.0000
1773894454.690,0.4530,0.2506,0.2024,0.0000,0.0008,0.0613,0.0000,0.4547,0.4547,167,0.0000
1773894454.890,0.4532,0.2507,0.2025,0.0000,0.0010,0.0614,0.0000,0.4544,0.4544,167,0.0000
1773894455.091,0.4535,0.2508,0.2027,0.0000,0.0011,0.0616,0.0000,0.4546,0.4546,167,0.0000
1773894455.291,0.4537,0.2507,0.2030,0.0000,0.0011,0.0617,0.0000,0.4550,0.4550,167,0.0000
1773894455.491,0.4539,0.2507,0.2032,0.0000,0.0010,0.0618,0.0000,0.4557,0.4557,167,0.0000
1773894455.691,0.4534,0.2505,0.2029,0.0000,0.0007,0.0617,0.0000,0.4560,0.4560,167,0.0000
1773894455.892,0.4529,0.2503,0.2026,0.0000,0.0005,0.0616,0.0000,0.4560,0.4560,167,0.0000
1773894456.092,0.4526,0.2502,0.2024,0.0000,0.0003,0.0614,0.0000,0.4556,0.4556,167,0.0000
1773894456.292,0.4529,0.2505,0.2024,0.0000,0.0007,0.0614,0.0000,0.4552,0.4552,167,0.0000
1773894456.492,0.4532,0.2506,0.2026,0.0000,0.0009,0.0615,0.0000,0.4550,0.4550,167,0.0000
1773894456.692,0.4533,0.2506,0.2027,0.0000,0.0008,0.0615,0.0000,0.4550,0.4550,167,0.0000
1773894456.893,0.4529,0.2504,0.2025,0.0000,0.0006,0.0615,0.0000,0.4549,0.4549,167,0.0000
1773894457.093,0.4525,0.2503,0.2022,0.0000,0.0004,0.0613,0.0000,0.4544,0.4544,167,0.0000
1773894457.293,0.4522,0.2502,0.2020,0.0000,0.0003,0.0612,0.0000,0.4537,0.4537,167,0.0000
1773894457.494,0.4520,0.2501,0.2018,0.0000,0.0002,0.0610,0.0000,0.4527,0.4527,167,0.0000
1773894457.694,0.4517,0.2501,0.2017,0.0000,0.0001,0.0609,0.0000,0.4515,0.4515,167,0.0000
1773894457.894,0.4516,0.2501,0.2016,0.0000,0.0001,0.0608,0.0000,0.4502,0.4502,167,0.0000
1773894458.094,0.4520,0.2504,0.2016,0.0000,0.0006,0.0609,0.0000,0.4492,0.4492,166,0.0000
1773894458.295,0.4524,0.2507,0.2017,0.0000,0.0010,0.0611,0.0000,0.4489,0.4489,166,0.0000
1773894458.495,0.4526,0.2508,0.2019,0.0000,0.0011,0.0613,0.0000,0.4492,0.4492,166,0.0000
